,ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
16125,416547,Nallakunta & Vidyanagar,Hyderabad,Sandwich Bristo,250.0,2.9,80,Snacks,Nallakunta & Vidyanagar,45
16126,416547,Nallakunta & Vidyanagar,Hyderabad,Sandwich Bristo,250.0,2.9,80,Fast Food,Nallakunta & Vidyanagar,45
16127,416557,Pitampara,Delhi,Chunmun'S Snacks & More,250.0,2.9,80,North Indian,Nsp,45
16128,416557,Pitampara,Delhi,Chunmun'S Snacks & More,250.0,2.9,80,Fast Food,Nsp,45
16129,416557,Pitampara,Delhi,Chunmun'S Snacks & More,250.0,2.9,80,Snacks,Nsp,45
16130,416564,Nallakunta & Vidyanagar,Hyderabad,Emi Burger,400.0,2.9,80,Snacks,Nallakunta & Vidyanagar,45
16131,416564,Nallakunta & Vidyanagar,Hyderabad,Emi Burger,400.0,2.9,80,Beverages,Nallakunta & Vidyanagar,45
16132,416564,Nallakunta & Vidyanagar,Hyderabad,Emi Burger,400.0,2.9,80,Fast Food,Nallakunta & Vidyanagar,45
16133,416568,Indiranagar,Bangalore,Hopshaus,600.0,2.9,80,Pizzas,Indiranagar,69
16134,416568,Indiranagar,Bangalore,Hopshaus,600.0,2.9,80,American,Indiranagar,69
16135,416568,Indiranagar,Bangalore,Hopshaus,600.0,2.9,80,Indian,Indiranagar,69
16136,416568,Indiranagar,Bangalore,Hopshaus,600.0,2.9,80,Pan-Asian,Indiranagar,69
16137,416568,Indiranagar,Bangalore,Hopshaus,600.0,2.9,80,Chinese,Indiranagar,69
16138,416568,Indiranagar,Bangalore,Hopshaus,600.0,2.9,80,Kebabs,Indiranagar,69
16139,416587,Kilpauk,Chennai,Mr Mrs Madharasi Cafe,300.0,2.9,80,Fast Food,Kilpauk,50
16140,416587,Kilpauk,Chennai,Mr Mrs Madharasi Cafe,300.0,2.9,80,Snacks,Kilpauk,50
16141,416587,Kilpauk,Chennai,Mr Mrs Madharasi Cafe,300.0,2.9,80,Chaat,Kilpauk,50
16142,416587,Kilpauk,Chennai,Mr Mrs Madharasi Cafe,300.0,2.9,80,Juices,Kilpauk,50
16143,416587,Kilpauk,Chennai,Mr Mrs Madharasi Cafe,300.0,2.9,80,Beverages,Kilpauk,50
16144,416617,South Kolkata,Kolkata,Simply Chinese,300.0,2.9,80,Chinese,South Kolkata,65
16145,416617,South Kolkata,Kolkata,Simply Chinese,300.0,2.9,80,Indian,South Kolkata,65
16146,416640,Central Kolkata,Kolkata,Brunch Italino,200.0,2.9,80,Bakery,Central Kolkata,60
16147,416640,Central Kolkata,Kolkata,Brunch Italino,200.0,2.9,80,Desserts,Central Kolkata,60
16148,416640,Central Kolkata,Kolkata,Brunch Italino,200.0,2.9,80,Snacks,Central Kolkata,60
16149,416667,Kothrud,Pune,The Nutri Pro Kitchen,500.0,4.1,50,Healthy Food,Kothrud,56
16150,416667,Kothrud,Pune,The Nutri Pro Kitchen,500.0,4.1,50,Salads,Kothrud,56
16151,416667,Kothrud,Pune,The Nutri Pro Kitchen,500.0,4.1,50,Juices,Kothrud,56
16152,416667,Kothrud,Pune,The Nutri Pro Kitchen,500.0,4.1,50,Continental,Kothrud,56
16153,416667,Kothrud,Pune,The Nutri Pro Kitchen,500.0,4.1,50,Indian,Kothrud,56
16154,416699,Adajan,Surat,Healthy Culture,400.0,2.9,80,Pizzas,Adajan,52
16155,416699,Adajan,Surat,Healthy Culture,400.0,2.9,80,Pastas,Adajan,52
16156,416830,Rajouri Garden Extension,Delhi,Louis Burger,600.0,4.2,500,American,Rajouri Garden Extension,74
16157,416830,Rajouri Garden Extension,Delhi,Louis Burger,600.0,4.2,500,Fast Food,Rajouri Garden Extension,74
16158,416837,Adajan,Surat,Pan Asian Culture,400.0,3.6,20,Pan-Asian,Adajan,51
16159,416847,South Kolkata,Kolkata,Desi Chin,200.0,2.9,80,Chinese,South Kolkata,74
16160,416989,Dumdum,Kolkata,Shahi Dum Pukht,250.0,3.7,20,North Indian,Dumdum,83
16161,417032,Salt Lake,Kolkata,Purple Panda By Purple Foods,200.0,2.9,80,Chinese,Sector 5,73
16162,417036,Central Kolkata,Kolkata,Faloodah By Purple Foods,200.0,2.9,80,Beverages,Ajc Bose Road,58
16163,417036,Central Kolkata,Kolkata,Faloodah By Purple Foods,200.0,2.9,80,Desserts,Ajc Bose Road,58
16164,417041,Kakurgachi,Kolkata,Red Bubble Cafe By Purple Foods,250.0,2.9,80,Beverages,Kakurgachi,50
16165,417041,Kakurgachi,Kolkata,Red Bubble Cafe By Purple Foods,250.0,2.9,80,Desserts,Kakurgachi,50
16166,417041,Kakurgachi,Kolkata,Red Bubble Cafe By Purple Foods,250.0,2.9,80,Pizzas,Kakurgachi,50
16167,417041,Kakurgachi,Kolkata,Red Bubble Cafe By Purple Foods,250.0,2.9,80,Pastas,Kakurgachi,50
16168,417041,Kakurgachi,Kolkata,Red Bubble Cafe By Purple Foods,250.0,2.9,80,Snacks,Kakurgachi,50
16169,417043,Kakurgachi,Kolkata,Sultanat E Biryani By Purple Foods,200.0,2.9,80,Kebabs,Kakurgachi,59
16170,417043,Kakurgachi,Kolkata,Sultanat E Biryani By Purple Foods,200.0,2.9,80,North Indian,Kakurgachi,59
16171,417043,Kakurgachi,Kolkata,Sultanat E Biryani By Purple Foods,200.0,2.9,80,Biryani,Kakurgachi,59
16172,417051,Tangra,Kolkata,Paradise Kitchen,250.0,2.9,80,Fast Food,Tangra,68
16173,417051,Tangra,Kolkata,Paradise Kitchen,250.0,2.9,80,Beverages,Tangra,68
16174,417069,Marol Sakinaka,Mumbai,Signature Select,350.0,2.9,80,Asian,Marol Sakinaka,61
16175,417069,Marol Sakinaka,Mumbai,Signature Select,350.0,2.9,80,Thai,Marol Sakinaka,61
16176,417069,Marol Sakinaka,Mumbai,Signature Select,350.0,2.9,80,Chinese,Marol Sakinaka,61
16177,417079,Salt Lake,Kolkata,Johar,300.0,2.9,80,Bengali,Salt Lake,72
16178,417079,Salt Lake,Kolkata,Johar,300.0,2.9,80,Indian,Salt Lake,72
16179,417169,Kothapet & Dilsukhnagar,Hyderabad,Platform 65,400.0,3.3,20,Indian,Kothapet & Dilsukhnagar,64
16180,417169,Kothapet & Dilsukhnagar,Hyderabad,Platform 65,400.0,3.3,20,North Indian,Kothapet & Dilsukhnagar,64
16181,417169,Kothapet & Dilsukhnagar,Hyderabad,Platform 65,400.0,3.3,20,Chinese,Kothapet & Dilsukhnagar,64
16182,417169,Kothapet & Dilsukhnagar,Hyderabad,Platform 65,400.0,3.3,20,Desserts,Kothapet & Dilsukhnagar,64
16183,417169,Kothapet & Dilsukhnagar,Hyderabad,Platform 65,400.0,3.3,20,Beverages,Kothapet & Dilsukhnagar,64
16184,417379,Swargate,Pune,Deep Blue Sea,250.0,2.9,80,Fast Food,Swargate,47
16185,417379,Swargate,Pune,Deep Blue Sea,250.0,2.9,80,Seafood,Swargate,47
16186,417528,Athwa,Surat,A R Chinese,200.0,2.9,80,Indian,Athwa,40
16187,417617,Ekdalia,Kolkata,Flurys,400.0,4.7,20,Desserts,South Kolkata,60
16188,417617,Ekdalia,Kolkata,Flurys,400.0,4.7,20,Bakery,South Kolkata,60
16189,417617,Ekdalia,Kolkata,Flurys,400.0,4.7,20,Snacks,South Kolkata,60
16190,417692,Paschim Vihar,Delhi,Dil Se Foodie Amul Butter Wale Burger,500.0,2.9,80,Continental,Paschim Vihar,57
16191,417692,Paschim Vihar,Delhi,Dil Se Foodie Amul Butter Wale Burger,500.0,2.9,80,American,Paschim Vihar,57
16192,417692,Paschim Vihar,Delhi,Dil Se Foodie Amul Butter Wale Burger,500.0,2.9,80,Desserts,Paschim Vihar,57
16193,417692,Paschim Vihar,Delhi,Dil Se Foodie Amul Butter Wale Burger,500.0,2.9,80,Fast Food,Paschim Vihar,57
16194,417692,Paschim Vihar,Delhi,Dil Se Foodie Amul Butter Wale Burger,500.0,2.9,80,Mexican,Paschim Vihar,57
16195,417692,Paschim Vihar,Delhi,Dil Se Foodie Amul Butter Wale Burger,500.0,2.9,80,Beverages,Paschim Vihar,57
16196,417692,Paschim Vihar,Delhi,Dil Se Foodie Amul Butter Wale Burger,500.0,2.9,80,Punjabi,Paschim Vihar,57
16197,417694,Somajiguda & Khairtabad,Hyderabad,New Arabian Mandi Restaurant,400.0,2.9,80,Arabian,Somajiguda & Khairtabad,63
16198,417750,Ghatlodia,Ahmedabad,Spaniard Pizzeria,250.0,2.9,80,Pizzas,Ghatlodia,53
16199,417750,Ghatlodia,Ahmedabad,Spaniard Pizzeria,250.0,2.9,80,Fast Food,Ghatlodia,53
16200,417826,Navrangpura,Ahmedabad,La Milano Pizzeria,400.0,4.0,20,Pizzas,Navrangpura,40
16201,417826,Navrangpura,Ahmedabad,La Milano Pizzeria,400.0,4.0,20,Pastas,Navrangpura,40
16202,417826,Navrangpura,Ahmedabad,La Milano Pizzeria,400.0,4.0,20,Desserts,Navrangpura,40
16203,417826,Navrangpura,Ahmedabad,La Milano Pizzeria,400.0,4.0,20,Italian,Navrangpura,40
16204,417854,Adajan,Surat,Matka Biryani Culture,400.0,4.3,100,Biryani,Adajan,50
16205,417861,Indiranagar,Bangalore,Singhs Desi Swad,400.0,2.9,80,Indian,Indiranagar,68
16206,417861,Indiranagar,Bangalore,Singhs Desi Swad,400.0,2.9,80,Snacks,Indiranagar,68
16207,417861,Indiranagar,Bangalore,Singhs Desi Swad,400.0,2.9,80,Beverages,Indiranagar,68
16208,417865,Mehdipatnam,Hyderabad,Andhra Meals And Rolls Zone,200.0,2.9,80,South Indian,Mehdipatnam,54
16209,417865,Mehdipatnam,Hyderabad,Andhra Meals And Rolls Zone,200.0,2.9,80,Indian,Mehdipatnam,54
16210,417977,George Town,Chennai,C.F.C Hyderabad Dum Biryani & Fast Food,250.0,2.9,80,Biryani,George Town,53
16211,417977,George Town,Chennai,C.F.C Hyderabad Dum Biryani & Fast Food,250.0,2.9,80,Fast Food,George Town,53
16212,418016,Maninagar,Ahmedabad,Keventers Ice Creamery,300.0,2.9,80,Ice Cream,Maninagar,39
16213,418016,Maninagar,Ahmedabad,Keventers Ice Creamery,300.0,2.9,80,Desserts,Maninagar,39
16214,418076,Narhe,Pune,Ind Annamm,100.0,2.9,80,Indian,Narhe,89
16215,418076,Narhe,Pune,Ind Annamm,100.0,2.9,80,Fast Food,Narhe,89
16216,418076,Narhe,Pune,Ind Annamm,100.0,2.9,80,Snacks,Narhe,89
16217,418076,Narhe,Pune,Ind Annamm,100.0,2.9,80,Beverages,Narhe,89
16218,418260,Naranpura,Ahmedabad,Butterfly Kitchen,200.0,2.9,80,Indian,Naranpura,52
16219,418260,Naranpura,Ahmedabad,Butterfly Kitchen,200.0,2.9,80,Chinese,Naranpura,52
16220,418260,Naranpura,Ahmedabad,Butterfly Kitchen,200.0,2.9,80,Snacks,Naranpura,52
16221,418260,Naranpura,Ahmedabad,Butterfly Kitchen,200.0,2.9,80,South Indian,Naranpura,52
16222,418260,Naranpura,Ahmedabad,Butterfly Kitchen,200.0,2.9,80,Fast Food,Naranpura,52
16223,418285,Ameerpet,Hyderabad,The Bakers Dozen,350.0,4.7,20,Bakery,Ameerpet,67
16224,418285,Ameerpet,Hyderabad,The Bakers Dozen,350.0,4.7,20,Beverages,Ameerpet,67
16225,418311,Central Kolkata,Kolkata,Biryani Hub,199.0,2.9,80,Biryani,Central Kolkata,76
16226,418353,Sector -15,Delhi,Mummys Kitchen,500.0,2.9,80,Biryani,Sector -15,61
16227,418389,Indiranagar,Bangalore,Auntie Fungs,600.0,4.0,100,Chinese,Indiranagar,59
16228,418389,Indiranagar,Bangalore,Auntie Fungs,600.0,4.0,100,Thai,Indiranagar,59
16229,418389,Indiranagar,Bangalore,Auntie Fungs,600.0,4.0,100,Asian,Indiranagar,59
16230,418484,Safal Square Vesu,Surat,Indian Chicken Express,200.0,2.9,80,Fast Food,Vesu,60
16231,418484,Safal Square Vesu,Surat,Indian Chicken Express,200.0,2.9,80,Indian,Vesu,60
16232,418529,Isanpur,Ahmedabad,Lamilano Pizzeria Ghodasar,400.0,4.4,20,Pizzas,Isanpur,49
16233,418585,Rohini,Delhi,Chicken Khurana,300.0,2.9,80,Indian,Rohini,48
16234,418585,Rohini,Delhi,Chicken Khurana,300.0,2.9,80,Desserts,Rohini,48
16235,418585,Rohini,Delhi,Chicken Khurana,300.0,2.9,80,Snacks,Rohini,48
16236,418656,Salt Lake,Kolkata,Masala Darbar,200.0,2.9,80,North Indian,Salt Lake,67
16237,418656,Salt Lake,Kolkata,Masala Darbar,200.0,2.9,80,Chinese,Salt Lake,67
16238,418656,Salt Lake,Kolkata,Masala Darbar,200.0,2.9,80,Tandoor,Salt Lake,67
16239,418656,Salt Lake,Kolkata,Masala Darbar,200.0,2.9,80,Biryani,Salt Lake,67
16240,418785,Ashok Nagar,Bangalore,Times Square Cafe,300.0,2.9,80,Fast Food,Ashok Nagar,38
16241,418785,Ashok Nagar,Bangalore,Times Square Cafe,300.0,2.9,80,Desserts,Ashok Nagar,38
16242,418785,Ashok Nagar,Bangalore,Times Square Cafe,300.0,2.9,80,Combo,Ashok Nagar,38
16243,418785,Ashok Nagar,Bangalore,Times Square Cafe,300.0,2.9,80,Beverages,Ashok Nagar,38
16244,418879,Vadapalani,Chennai,Lassi No 1,200.0,2.9,80,Beverages,Vadapalani,72
16245,418879,Vadapalani,Chennai,Lassi No 1,200.0,2.9,80,Desserts,Vadapalani,72
16246,418950,Camp,Pune,Malabar Restaurant,300.0,2.9,80,Indian,Camp,36
16247,419093,Camp,Pune,Kerala House,300.0,4.2,20,Indian,Camp,38
16248,419093,Camp,Pune,Kerala House,300.0,4.2,20,Chinese,Camp,38
16249,419240,Jadavpur,Kolkata,Malacca Strait,300.0,2.9,80,Chinese,Jadavpur,78
16250,419240,Jadavpur,Kolkata,Malacca Strait,300.0,2.9,80,Thai,Jadavpur,78
16251,419255,Vastrapur,Ahmedabad,Wakka Makka,400.0,4.6,20,Chinese,Vastrapur,48
16252,419255,Vastrapur,Ahmedabad,Wakka Makka,400.0,4.6,20,Asian,Vastrapur,48
16253,419255,Vastrapur,Ahmedabad,Wakka Makka,400.0,4.6,20,Beverages,Vastrapur,48
16254,419306,Vastrapur,Ahmedabad,Hot Lee Chinese,400.0,4.6,50,Chinese,Vastrapur,49
16255,419306,Vastrapur,Ahmedabad,Hot Lee Chinese,400.0,4.6,50,Asian,Vastrapur,49
16256,419306,Vastrapur,Ahmedabad,Hot Lee Chinese,400.0,4.6,50,Beverages,Vastrapur,49
16258,419316,Salt Lake,Kolkata,Galawati,300.0,2.9,80,Mughlai,Salt Lake,84
16259,419354,Arumbakkam,Chennai,Single Tea Machi,120.0,2.9,80,Fast Food,Arumbakkam,84
16260,419354,Arumbakkam,Chennai,Single Tea Machi,120.0,2.9,80,Juices,Arumbakkam,84
16261,419354,Arumbakkam,Chennai,Single Tea Machi,120.0,2.9,80,Chaat,Arumbakkam,84
16262,419354,Arumbakkam,Chennai,Single Tea Machi,120.0,2.9,80,Desserts,Arumbakkam,84
16263,419354,Arumbakkam,Chennai,Single Tea Machi,120.0,2.9,80,Beverages,Arumbakkam,84
16264,419423,Central Bangalore,Bangalore,K C Kabab Corner,200.0,2.9,80,Indian,Central Bangalore,38
16265,419423,Central Bangalore,Bangalore,K C Kabab Corner,200.0,2.9,80,Biryani,Central Bangalore,38
16266,419476,Andheri East,Mumbai,Radhakrishna Pav Bhaji Centre,200.0,2.9,80,Fast Food,Andheri East,64
16267,419538,Viman Nagar,Pune,Biryani Trip,350.0,2.9,80,Biryani,Viman Nagar,70
16268,419556,Baner,Pune,Paratha Envy,280.0,4.1,20,North Indian,Baner,72
16269,419707,Kachiguda,Hyderabad,Kfc,400.0,3.8,20,American,Kachiguda,45
16270,419707,Kachiguda,Hyderabad,Kfc,400.0,3.8,20,Snacks,Kachiguda,45
16271,419784,Perambur,Chennai,Chennai Fast Food,160.0,2.9,80,Indian,Perambur,58
16272,419838,Salt Lake - Kolkata,Kolkata,S.P Kitchen,300.0,3.1,50,Chinese,Rajarhat,58
16273,419838,Salt Lake - Kolkata,Kolkata,S.P Kitchen,300.0,3.1,50,Combo,Rajarhat,58
16275,419872,Malleshwaram,Bangalore,Kodial Cafe ( We Use Ideal Icecream ) Malleshwaram,250.0,4.3,50,Ice Cream,Malleshwaram,55
16276,419872,Malleshwaram,Bangalore,Kodial Cafe ( We Use Ideal Icecream ) Malleshwaram,250.0,4.3,50,Snacks,Malleshwaram,55
16277,419904,South Kolkata,Kolkata,Calorie Crave,400.0,2.9,80,Continental,South Kolkata,70
16278,419904,South Kolkata,Kolkata,Calorie Crave,400.0,2.9,80,Indian,South Kolkata,70
16279,419904,South Kolkata,Kolkata,Calorie Crave,400.0,2.9,80,Desserts,South Kolkata,70
16280,419937,Central Kolkata,Kolkata,Sooper Burger,150.0,2.9,80,Continental,Central Kolkata,64
16281,420074,Kilpauk,Chennai,Atoms By Blind Ch3Mistry,400.0,2.9,80,Beverages,Kilpauk,46
16282,420074,Kilpauk,Chennai,Atoms By Blind Ch3Mistry,400.0,2.9,80,Continental,Kilpauk,46
16283,420074,Kilpauk,Chennai,Atoms By Blind Ch3Mistry,400.0,2.9,80,Italian,Kilpauk,46
16284,420184,Salt Lake,Kolkata,Dawat Patrified,500.0,2.9,80,Chinese,Salt Lake,69
16285,420184,Salt Lake,Kolkata,Dawat Patrified,500.0,2.9,80,Indian,Salt Lake,69
16286,420184,Salt Lake,Kolkata,Dawat Patrified,500.0,2.9,80,Desserts,Salt Lake,69
16287,420232,Malleshwaram,Bangalore,Karnataka Bhel House,100.0,4.2,50,Chaat,Malleshwaram,54
16288,420232,Malleshwaram,Bangalore,Karnataka Bhel House,100.0,4.2,50,Snacks,Malleshwaram,54
16289,420277,Salt Lake,Kolkata,Qfc - Quality Fried Chicken,300.0,4.6,20,Indian,Salt Lake,61
16290,420277,Salt Lake,Kolkata,Qfc - Quality Fried Chicken,300.0,4.6,20,American,Salt Lake,61
16291,420362,Burrabazar,Kolkata,Bhuri Bhoj,299.0,2.9,80,North Indian,Burrabazar,52
16292,420362,Burrabazar,Kolkata,Bhuri Bhoj,299.0,2.9,80,Chinese,Burrabazar,52
16293,420370,Begumpet,Hyderabad,Tanisi Multicuisine Restaurant,300.0,2.9,80,Indian,Begumpet,58
16294,420370,Begumpet,Hyderabad,Tanisi Multicuisine Restaurant,300.0,2.9,80,Chinese,Begumpet,58
16295,420370,Begumpet,Hyderabad,Tanisi Multicuisine Restaurant,300.0,2.9,80,Biryani,Begumpet,58
16296,420370,Begumpet,Hyderabad,Tanisi Multicuisine Restaurant,300.0,2.9,80,Continental,Begumpet,58
16297,420391,Paldi & Ambawadi,Ahmedabad,Jumbo Box,300.0,3.9,20,Indian,Paldi & Ambawadi,33
16298,420391,Paldi & Ambawadi,Ahmedabad,Jumbo Box,300.0,3.9,20,Street Food,Paldi & Ambawadi,33
16299,420451,Chembur,Mumbai,Kebabville,250.0,2.9,80,Kebabs,Chembur,47
16300,420451,Chembur,Mumbai,Kebabville,250.0,2.9,80,Lebanese,Chembur,47
16301,420451,Chembur,Mumbai,Kebabville,250.0,2.9,80,Fast Food,Chembur,47
16302,420468,Powai,Mumbai,Pizza Bar,500.0,2.9,80,Pizzas,Powai,62
16303,420599,Nungambakkam,Chennai,Lord Of The Drinks,200.0,2.9,80,Indian,Nungambakkam,56
16304,420599,Nungambakkam,Chennai,Lord Of The Drinks,200.0,2.9,80,Italian,Nungambakkam,56
16305,420720,Koramangala,Bangalore,Dairy Day Ice Creams,200.0,4.5,20,Ice Cream,Koramangala,59
16306,420720,Koramangala,Bangalore,Dairy Day Ice Creams,200.0,4.5,20,Desserts,Koramangala,59
16307,420727,Rani Bagh,Delhi,Kaleva,300.0,4.2,100,Indian,Nsp,48
16308,420727,Rani Bagh,Delhi,Kaleva,300.0,4.2,100,Sweets,Nsp,48
16309,420727,Rani Bagh,Delhi,Kaleva,300.0,4.2,100,Street Food,Nsp,48
16310,420739,Piplod,Surat,Chalu Chinese,400.0,2.9,80,Chinese,Piplod,59
16311,420739,Piplod,Surat,Chalu Chinese,400.0,2.9,80,Seafood,Piplod,59
16312,420759,Annanagar,Chennai,Pizza Mechanics,200.0,2.9,80,Pizzas,Annanagar,87
16313,420838,Maninagar,Ahmedabad,Foodish Daily Chaska,300.0,2.9,80,Pizzas,Maninagar,52
16314,420838,Maninagar,Ahmedabad,Foodish Daily Chaska,300.0,2.9,80,Fast Food,Maninagar,52
16315,420838,Maninagar,Ahmedabad,Foodish Daily Chaska,300.0,2.9,80,Snacks,Maninagar,52
16316,420838,Maninagar,Ahmedabad,Foodish Daily Chaska,300.0,2.9,80,Beverages,Maninagar,52
16317,420864,Banjara Hills,Hyderabad,Hero Sandwiches,250.0,2.9,80,Fast Food,Banjara Hills,68
16318,420864,Banjara Hills,Hyderabad,Hero Sandwiches,250.0,2.9,80,Salads,Banjara Hills,68
16319,420864,Banjara Hills,Hyderabad,Hero Sandwiches,250.0,2.9,80,Snacks,Banjara Hills,68
16320,420864,Banjara Hills,Hyderabad,Hero Sandwiches,250.0,2.9,80,Desserts,Banjara Hills,68
16321,420880,Koramangala,Bangalore,Ek Dum Desi,400.0,2.9,80,North Indian,Koramangala,64
16322,420888,Kalyani Nagar,Pune,Donatella,400.0,4.4,20,Pizzas,Kalyani Nagar,59
16323,420888,Kalyani Nagar,Pune,Donatella,400.0,4.4,20,Italian,Kalyani Nagar,59
16324,420888,Kalyani Nagar,Pune,Donatella,400.0,4.4,20,Mexican,Kalyani Nagar,59
16325,421026,Khairtabad,Hyderabad,Hotel Indu Deluxe,400.0,4.9,20,South Indian,Banjara Hills,44
16326,421026,Khairtabad,Hyderabad,Hotel Indu Deluxe,400.0,4.9,20,Biryani,Banjara Hills,44
16327,421111,Marol Sakinaka,Mumbai,Eighth Sin,400.0,2.9,80,Bakery,Marol Sakinaka,58
16328,421128,Perambur,Chennai,The Sandwich Project,200.0,2.9,80,Fast Food,Perambur,58
16329,421128,Perambur,Chennai,The Sandwich Project,200.0,2.9,80,Beverages,Perambur,58
16330,421245,Vadapalani,Chennai,Chickwalk,300.0,4.4,20,Fast Food,Vadapalani,85
16331,421245,Vadapalani,Chennai,Chickwalk,300.0,4.4,20,Continental,Vadapalani,85
16332,421245,Vadapalani,Chennai,Chickwalk,300.0,4.4,20,Beverages,Vadapalani,85
16333,421245,Vadapalani,Chennai,Chickwalk,300.0,4.4,20,Ice Cream,Vadapalani,85
16334,421326,Paldi & Ambawadi,Ahmedabad,Bablu Shree Farali Center,300.0,4.3,20,Indian,Paldi & Ambawadi,32
16335,421326,Paldi & Ambawadi,Ahmedabad,Bablu Shree Farali Center,300.0,4.3,20,Snacks,Paldi & Ambawadi,32
16336,421377,Powai,Mumbai,Tru Falafel,600.0,4.5,100,Lebanese,Marol Sakinaka,53
16338,421377,Powai,Mumbai,Tru Falafel,600.0,4.5,100,Healthy Food,Marol Sakinaka,53
16340,421377,Powai,Mumbai,Tru Falafel,600.0,4.5,100,Arabian,Marol Sakinaka,53
16341,421414,Kurla,Mumbai,Al-Nf Restaurant,200.0,2.9,80,Chinese,Kurla,35
16342,421414,Kurla,Mumbai,Al-Nf Restaurant,200.0,2.9,80,Fast Food,Kurla,35
16343,421443,Scruz Bandra East,Mumbai,Meals On Fire,300.0,2.9,80,Chinese,Scruz Bandra East,55
16344,421443,Scruz Bandra East,Mumbai,Meals On Fire,300.0,2.9,80,Fast Food,Scruz Bandra East,55
16345,421469,Viman Nagar,Pune,Fatsome Burgers,300.0,2.9,80,American,Viman Nagar,78
16346,421469,Viman Nagar,Pune,Fatsome Burgers,300.0,2.9,80,Beverages,Viman Nagar,78
16347,421469,Viman Nagar,Pune,Fatsome Burgers,300.0,2.9,80,Pastas,Viman Nagar,78
16348,421469,Viman Nagar,Pune,Fatsome Burgers,300.0,2.9,80,Pizzas,Viman Nagar,78
16349,421488,Salt Lake,Kolkata,Lord Of The Fries,250.0,2.9,80,Snacks,Salt Lake,75
16350,421488,Salt Lake,Kolkata,Lord Of The Fries,250.0,2.9,80,Indian,Salt Lake,75
16351,421500,Shivaji Nagar,Pune,Cafe Durga,300.0,2.9,80,South Indian,Shivaji Nagar,38
16352,421500,Shivaji Nagar,Pune,Cafe Durga,300.0,2.9,80,Fast Food,Shivaji Nagar,38
16353,421500,Shivaji Nagar,Pune,Cafe Durga,300.0,2.9,80,Beverages,Shivaji Nagar,38
16354,421504,Shivaji Nagar,Pune,Munchieez,400.0,2.9,80,Fast Food,Shivaji Nagar,37
16355,421504,Shivaji Nagar,Pune,Munchieez,400.0,2.9,80,Snacks,Shivaji Nagar,37
16356,421504,Shivaji Nagar,Pune,Munchieez,400.0,2.9,80,Beverages,Shivaji Nagar,37
16357,421545,Dumdum,Kolkata,Aso Basi Pasapasi Kichukhan,200.0,2.9,80,North Indian,Dumdum,90
16358,421545,Dumdum,Kolkata,Aso Basi Pasapasi Kichukhan,200.0,2.9,80,Chinese,Dumdum,90
16359,421563,Begumpet,Hyderabad,Kgf Italian Wood Fire Pizza,300.0,2.9,80,Italian,Begumpet,77
16360,421563,Begumpet,Hyderabad,Kgf Italian Wood Fire Pizza,300.0,2.9,80,Pizzas,Begumpet,77
16361,421608,Ruby Area,Kolkata,Absabsolute Barbecues,300.0,3.7,20,North Indian,Ruby Area,95
